-0.0464, -0.021449, 0.0027117, 0.025935, 0.048074, 0.068983, 0.088515, 0.10652, 0.12286, 0.13738, 0.14993, 0.16038, 0.16861, 0.17482, 0.17933, 0.18242, 0.1844, 0.18558, 0.18618, 0.18631, 0.18604, 0.18547, 0.18468, 0.1837, 0.18211, 0.17924, 0.1744, 0.1669, 0.15606, 0.14147, 0.12344, 0.10237, 0.078693, 0.052818, 0.025165, -0.0038479, -0.033803, -0.064283, -0.094871, -0.12515 
0.74637, 0.74421, 0.74109, 0.73712, 0.7324, 0.72703, 0.72112, 0.71477, 0.70808, 0.70116, 0.6941, 0.68701, 0.68, 0.67317, 0.66663, 0.66048, 0.65483, 0.64978, 0.64535, 0.64138, 0.63768, 0.6341, 0.63044, 0.62655, 0.62247, 0.61834, 0.6143, 0.6105, 0.60709, 0.60407, 0.60107, 0.59767, 0.59347, 0.58802, 0.58092, 0.57174, 0.56006, 0.54546, 0.52751, 0.50581 
-0.16923, -0.22647, -0.2798, -0.32952, -0.37595, -0.41942, -0.46024, -0.49873, -0.53521, -0.56999, -0.6034, -0.63575, -0.66727, -0.69769, -0.7265, -0.75323, -0.77738, -0.79848, -0.81651, -0.83223, -0.84652, -0.86023, -0.87424, -0.88939, -0.90647, -0.92623, -0.94942, -0.97678, -1.0091, -1.0467, -1.0891, -1.1359, -1.1862, -1.2396, -1.2954, -1.3531, -1.4119, -1.4713, -1.5306, -1.5893 
0.025772, 0.087101, 0.1475, 0.20656, 0.26387, 0.31904, 0.37165, 0.4213, 0.46759, 0.5101, 0.54844, 0.58221, 0.61107, 0.63527, 0.65526, 0.67148, 0.68437, 0.69439, 0.702, 0.70775, 0.71215, 0.71575, 0.71907, 0.72259, 0.72608, 0.72894, 0.73054, 0.73028, 0.72754, 0.72182, 0.71287, 0.7005, 0.68451, 0.6647, 0.64088, 0.61285, 0.58041, 0.54337, 0.50154, 0.45471 
0.18587, 0.25376, 0.31454, 0.36909, 0.41828, 0.46298, 0.50408, 0.54245, 0.57896, 0.61449, 0.64992, 0.68611, 0.72375, 0.76225, 0.80055, 0.83759, 0.87232, 0.90367, 0.93134, 0.9563, 0.97966, 1.0025, 1.026, 1.0512, 1.0785, 1.1079, 1.1394, 1.1732, 1.2092, 1.2475, 1.288, 1.3305, 1.375, 1.4214, 1.4695, 1.5194, 1.5707, 1.6236, 1.6778, 1.7333 
-0.042417, -0.11307, -0.18045, -0.24457, -0.30541, -0.36298, -0.41726, -0.46825, -0.51594, -0.56033, -0.60141, -0.63919, -0.67365, -0.70488, -0.73298, -0.75804, -0.78017, -0.79946, -0.81621, -0.83105, -0.84464, -0.85766, -0.87076, -0.8845, -0.89825, -0.91073, -0.92066, -0.92674, -0.92768, -0.9226, -0.91163, -0.89507, -0.87325, -0.84645, -0.815, -0.7792, -0.73935, -0.69576, -0.64875, -0.59862 
-1.0044, -1.0766, -1.1431, -1.2043, -1.2605, -1.3121, -1.3594, -1.4029, -1.4428, -1.4796, -1.5135, -1.5449, -1.5741, -1.6, -1.6216, -1.6375, -1.6463, -1.647, -1.6396, -1.6269, -1.6118, -1.5972, -1.5862, -1.5813, -1.5829, -1.5898, -1.6008, -1.6147, -1.6302, -1.6465, -1.6632, -1.6801, -1.697, -1.7135, -1.7295, -1.7447, -1.7589, -1.7719, -1.7834, -1.7931 
0.1504, 0.22612, 0.30599, 0.38899, 0.47414, 0.56044, 0.64689, 0.7325, 0.81626, 0.89718, 0.97427, 1.0465, 1.113, 1.1736, 1.2283, 1.2771, 1.32, 1.3571, 1.3885, 1.4148, 1.4363, 1.4536, 1.4671, 1.4773, 1.4845, 1.4892, 1.4916, 1.492, 1.4909, 1.4884, 1.4847, 1.4799, 1.4741, 1.4673, 1.4595, 1.451, 1.4418, 1.4319, 1.4215, 1.4107 
0.2794, 0.22366, 0.17352, 0.12857, 0.088372, 0.052517, 0.020582, -0.0078522, -0.033207, -0.055901, -0.076357, -0.094993, -0.11215, -0.12765, -0.14113, -0.15222, -0.16056, -0.16578, -0.16826, -0.16961, -0.17162, -0.17603, -0.18461, -0.19898, -0.2194, -0.24534, -0.27625, -0.3116, -0.35085, -0.39345, -0.43886, -0.4865, -0.53583, -0.58627, -0.63728, -0.68828, -0.73872, -0.78805, -0.83569, -0.8811 
-0.6654, -0.59562, -0.52735, -0.46026, -0.39404, -0.32834, -0.26286, -0.19725, -0.13118, -0.064346, 0.0035964, 0.072971, 0.14382, 0.21445, 0.2825, 0.3456, 0.40139, 0.44753, 0.48302, 0.50928, 0.52797, 0.54072, 0.54921, 0.55507, 0.55981, 0.56486, 0.57166, 0.58164, 0.59623, 0.61631, 0.6413, 0.67039, 0.70278, 0.73766, 0.7742, 0.81162, 0.84908, 0.8858, 0.92094, 0.95371 
