-84.1496, -77.1257, -71.6685, -67.4606, -64.1844, -61.5228, -59.1581, -56.7731, -54.0504, -50.6726, -46.3222, -40.682, -33.6406, -25.6778, -17.3793, -9.3306, -2.1175, 3.7158, 8.1053, 11.297, 13.5418, 15.0909, 16.1953, 17.0947, 18.0048, 19.1386, 20.7089, 22.9285, 25.9776, 29.775, 34.1154, 38.7927, 43.6007, 48.3353, 52.9104, 57.4235, 61.9876, 66.7159, 71.7215, 77.0965, 82.8153, 88.8115, 95.0184, 101.3697, 107.7987, 114.2389, 120.6239, 126.8871, 132.9619, 138.7819 
464.6543, 474.4873, 482.7906, 489.7819, 495.6793, 500.7005, 505.0635, 508.9861, 512.6863, 516.3819, 520.2908, 524.6308, 529.4111, 534.0415, 537.8248, 540.0638, 540.0611, 537.2136, 532.0111, 525.6484, 519.3324, 514.2697, 511.6628, 512.0006, 514.2766, 517.2957, 519.8631, 520.7837, 519.026, 514.8565, 509.1604, 502.827, 496.7455, 491.7934, 488.1589, 484.961, 481.2267, 475.9831, 468.2574, 457.3243, 443.8445, 428.9608, 413.8162, 399.5538, 387.3167, 378.2481, 373.491, 374.1886, 381.4839, 396.5201 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67.8061 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208.7724 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
