9.5248, 12.3985, 12.78, 11.0784, 7.7027, 3.0622, -2.4341, -8.3772, -14.3578, -19.967, -24.7956, -28.4345, -30.5437, -31.2089, -30.6783, -29.2003, -27.0233, -24.394, -21.4059, -17.8822, -13.6187, -8.4111, -2.0554, 5.5812, 13.9292, 22.0204, 28.882, 33.5412, 35.0263, 32.8325, 27.6809, 20.4911, 12.1829, 3.6758, -4.1105, -10.2563, -13.8419, -13.9476, -9.6539, -0.041 
104.0949, 112.4224, 118.4503, 122.648, 125.4851, 127.4311, 128.9556, 130.5282, 132.6184, 135.6957, 140.2297, 146.6899, 155.3933, 165.715, 176.6714, 187.2779, 196.5502, 203.5101, 207.7367, 209.7901, 210.3306, 210.0182, 209.5133, 209.3319, 208.5761, 205.5454, 198.5299, 185.8198, 165.7082, 137.9662, 106.2435, 74.818, 47.9679, 29.9712, 25.1059, 37.6501, 71.8818, 132.0792, 222.5202, 347.4829 
-99.0068, -90.6825, -83.9057, -78.5369, -74.4371, -71.4667, -69.4866, -68.3574, -67.9399, -68.0948, -68.6827, -69.5644, -70.6683, -72.3413, -75.0895, -79.4194, -85.8375, -94.8417, -106.178, -118.2678, -129.3976, -137.8541, -141.9238, -140.1795, -134.0068, -126.388, -120.3235, -118.8136, -124.8556, -139.7936, -160.6339, -183.6797, -205.2344, -221.6013, -229.0839, -223.9854, -202.6093, -161.2587, -96.2372, -3.848 
589.499, 582.6864, 576.0078, 569.4462, 562.9843, 556.6049, 550.2909, 544.0249, 537.7898, 531.5684, 525.3435, 519.0979, 512.8191, 506.5239, 500.2401, 493.9957, 487.8186, 481.7345, 475.5875, 468.9007, 461.165, 451.871, 440.5095, 426.8205, 412.9934, 402.6076, 399.2589, 406.5427, 428.0494, 464.7796, 510.9381, 559.6283, 603.9537, 637.018, 651.9245, 641.7768, 599.6784, 518.7329, 392.0437, 212.7143 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
