-134.5704, -97.5428, -71.1342, -53.7911, -43.96, -40.0875, -40.62, -44.004, -48.6861, -53.1127, -55.7303, -55.0217, -50.6703, -43.8059, -35.6447, -27.4027, -20.295, -15.0614, -11.1935, -7.9809, -4.7132, -0.68008, 4.6587, 10.7924, 16.8098, 21.7989, 24.8477, 25.1033, 22.7029, 18.6057, 13.7955, 9.2563, 5.9655, 4.3108, 3.6426, 3.2051, 2.2428, 0, -3.9919, -9.0542, -14.221, -18.5268, -21.0058, -20.799, -18.0957, -13.6803, -8.3438, -2.8775, 1.9382, 5.6738, 8.3227, 9.9036, 10.4352, 9.9364, 8.5083, 6.468, 4.1677, 1.9595, 0.19537, -0.83037, -1.1811, -1.0563, -0.65583, -0.17953, 0.1802, 0.35531, 0.38093, 0.29531, 0.1367, -0.056644, -0.24646, -0.3945, -0.46251, -0.41224, -0.20542 
384.4867, 427.2648, 454.1442, 467.7657, 470.7701, 465.798, 455.4903, 442.4876, 429.4307, 418.9603, 413.7173, 416.2582, 426.3643, 440.4718, 454.8178, 465.6394, 469.1773, 463.4883, 451.3955, 436.4942, 422.3797, 412.6471, 410.285, 414.5374, 423.2213, 434.1506, 445.1396, 453.9573, 457.6181, 452.5094, 435.0001, 401.4588, 348.3079, 276.6459, 195.8097, 115.9748, 47.3168, 0.011173, -18.8442, -14.4623, 4.8661, 30.8501, 55.1991, 70.2981, 75.1715, 72.6121, 65.456, 56.5393, 48.6504, 43.0044, 38.92, 35.6032, 32.2599, 28.0969, 22.6831, 16.5389, 10.3387, 4.7569, 0.46786, -1.9771, -2.7868, -2.4598, -1.4951, -0.39167, 0.37164, 0.65657, 0.60738, 0.37687, 0.11784, -0.016907, 0.12543, 0.69767, 1.8526, 3.743, 6.5217 
1.5183e-16, -0.096179, -0.13207, -0.12173, -0.07924, -0.018662, 0.045936, 0.10049, 0.13092, 0.12317, 0.063163, -0.062055, -0.22886, -0.36954, -0.41376, -0.29116, 0.068412, 0.6518, 1.2272, 1.5272, 1.2846, 0.23206, -1.7648, -4.0203, -5.5362, -5.3137, -2.3539, 4.1949, 12.7155, 19.542, 20.9462, 13.2001, -7.3831, -40.9187, -81.228, -121.4922, -154.8922, -174.609, -175.9413, -162.6589, -140.6491, -115.7995, -93.9976, -80.6195, -76.0193, -77.7004, -83.1336, -89.7897, -95.1759, -98.0094, -98.4652, -96.8051, -93.291, -88.1849, -81.8325, -74.7989, -67.685, -61.0915, -55.6194, -51.7606, -49.3363, -47.912, -47.0528, -46.3235, -45.3015, -43.7697, -41.6816, -38.996, -35.6715, -31.6671, -26.9413, -21.453, -15.1608, -8.0236, 0 
0, 0.35856, 0.49235, 0.45382, 0.29541, 0.069571, -0.17125, -0.37461, -0.48807, -0.45917, -0.23547, 0.23134, 0.8532, 1.3777, 1.5425, 1.0855, -0.25504, -2.4299, -4.5749, -5.6934, -4.7889, -0.86513, 6.5791, 14.9876, 20.6389, 19.8094, 8.7754, -15.6387, -47.4038, -72.8529, -78.0878, -49.2105, 27.5268, 152.7574, 304.009, 456.4577, 585.2794, 665.65, 680.3768, 642.7923, 573.8602, 494.5445, 425.8088, 386.8216, 379.1139, 394.2056, 423.5019, 458.4078, 490.4592, 515.5116, 534.6265, 549.1751, 560.5287, 570.058, 578.7602, 586.6525, 593.5937, 599.4422, 604.0568, 607.3191, 609.2543, 609.9419, 609.4617, 607.8934, 605.3178, 601.8309, 597.5421, 592.5608, 586.9966, 580.9591, 574.5578, 567.9023, 561.1021, 554.2668, 547.506 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
