-0.0464, -0.031413, -0.016901, -0.0028589, 0.010723, 0.023851, 0.036534, 0.048779, 0.060594, 0.071986, 0.082964, 0.093535, 0.10371, 0.11349, 0.12288, 0.1319, 0.14056, 0.14885, 0.15679, 0.16438, 0.17163, 0.17856, 0.18516, 0.19145, 0.19744, 0.20314, 0.20856, 0.21373, 0.21866, 0.22336, 0.22785, 0.23215, 0.23627, 0.24022, 0.24403, 0.24771, 0.25128, 0.25476, 0.25819, 0.26157, 0.26495, 0.26833, 0.27175, 0.27522, 0.27878, 0.28244, 0.28622, 0.29016, 0.29427, 0.29859, 0.30313, 0.30792, 0.31298, 0.31834, 0.32403, 0.33006, 0.33646, 0.34326, 0.35047, 0.35809, 0.36611, 0.37455, 0.38341, 0.39269, 0.40238, 0.41249, 0.42303, 0.434, 0.44539, 0.45721, 0.46946, 0.48214, 0.49526, 0.50881, 0.52281, 0.53724, 0.55212, 0.56744, 0.58321, 0.59943 
0.74637, 0.74521, 0.74372, 0.74191, 0.7398, 0.73741, 0.73476, 0.73186, 0.72875, 0.72544, 0.72194, 0.71829, 0.71449, 0.71056, 0.70654, 0.70243, 0.69825, 0.69403, 0.68979, 0.68554, 0.6813, 0.6771, 0.67295, 0.66888, 0.66489, 0.661, 0.65721, 0.65354, 0.64999, 0.64657, 0.6433, 0.64018, 0.63721, 0.63441, 0.63179, 0.62935, 0.62706, 0.62491, 0.62287, 0.62091, 0.61902, 0.61717, 0.61533, 0.61348, 0.61161, 0.60967, 0.60766, 0.60557, 0.60339, 0.60113, 0.59878, 0.59634, 0.5938, 0.59118, 0.58847, 0.58566, 0.58275, 0.57975, 0.57659, 0.5732, 0.56946, 0.5653, 0.56062, 0.55533, 0.54933, 0.54254, 0.53485, 0.52618, 0.51644, 0.50553, 0.49336, 0.47984, 0.46487, 0.44837, 0.43024, 0.41038, 0.38872, 0.36514, 0.33956, 0.3119 
-0.16922, -0.20361, -0.23648, -0.26788, -0.29786, -0.32647, -0.35373, -0.3797, -0.40443, -0.42794, -0.4503, -0.47154, -0.4917, -0.51083, -0.52897, -0.54617, -0.56248, -0.57792, -0.59255, -0.60641, -0.61955, -0.632, -0.64382, -0.65504, -0.66563, -0.67549, -0.68449, -0.69251, -0.69945, -0.70517, -0.70957, -0.71253, -0.71392, -0.71363, -0.71155, -0.70758, -0.70176, -0.69412, -0.6847, -0.67354, -0.66067, -0.64613, -0.62996, -0.61219, -0.59287, -0.57203, -0.54971, -0.52603, -0.50111, -0.47507, -0.44806, -0.42018, -0.39158, -0.36237, -0.3327, -0.30268, -0.27244, -0.2421, -0.2116, -0.18074, -0.14931, -0.1171, -0.083901, -0.049509, -0.013713, 0.023694, 0.06292, 0.10418, 0.14767, 0.1936, 0.24219, 0.29364, 0.34816, 0.40595, 0.46724, 0.53221, 0.60109, 0.67408, 0.75138, 0.83322 
0.025775, 0.060325, 0.094531, 0.12835, 0.16172, 0.1946, 0.22695, 0.25871, 0.28984, 0.32029, 0.35001, 0.37895, 0.40706, 0.4343, 0.46061, 0.48596, 0.51028, 0.53354, 0.55568, 0.57666, 0.59643, 0.61493, 0.63213, 0.64797, 0.66243, 0.67552, 0.68724, 0.69762, 0.70664, 0.71434, 0.7207, 0.72575, 0.72949, 0.73193, 0.73309, 0.73296, 0.73155, 0.72889, 0.72497, 0.71981, 0.71341, 0.70579, 0.69695, 0.6869, 0.67566, 0.66322, 0.64963, 0.63503, 0.61962, 0.6036, 0.58718, 0.57055, 0.55392, 0.53748, 0.52144, 0.50599, 0.49134, 0.47767, 0.46504, 0.45336, 0.44257, 0.43259, 0.42334, 0.41474, 0.40672, 0.3992, 0.3921, 0.38534, 0.37886, 0.37257, 0.36639, 0.36026, 0.35408, 0.34779, 0.34131, 0.33456, 0.32746, 0.31995, 0.31193, 0.30334 
0.18587, 0.23049, 0.27191, 0.31029, 0.34582, 0.37867, 0.40901, 0.43703, 0.4629, 0.4868, 0.50889, 0.52937, 0.54839, 0.56614, 0.5828, 0.59853, 0.61353, 0.62795, 0.64198, 0.65579, 0.66957, 0.68348, 0.69769, 0.7124, 0.72758, 0.74305, 0.75859, 0.77399, 0.78904, 0.80352, 0.81723, 0.82994, 0.84146, 0.85156, 0.86004, 0.86677, 0.87188, 0.87551, 0.87782, 0.87897, 0.87912, 0.87842, 0.87703, 0.8751, 0.87279, 0.87026, 0.86763, 0.86487, 0.86188, 0.85856, 0.8548, 0.85051, 0.84559, 0.83994, 0.83345, 0.82603, 0.81758, 0.80799, 0.7972, 0.78515, 0.77177, 0.75702, 0.74083, 0.72315, 0.70393, 0.68311, 0.66062, 0.63642, 0.61046, 0.58266, 0.55298, 0.52136, 0.48774, 0.45207, 0.41429, 0.37435, 0.33218, 0.28774, 0.24096, 0.19179 
-0.042425, -0.082523, -0.12186, -0.16041, -0.19816, -0.23508, -0.27117, -0.3064, -0.34075, -0.37421, -0.40675, -0.43836, -0.46902, -0.4987, -0.5274, -0.55509, -0.58175, -0.60736, -0.63191, -0.65538, -0.67774, -0.69898, -0.71909, -0.73803, -0.75584, -0.77254, -0.78821, -0.8029, -0.81665, -0.82951, -0.84156, -0.85283, -0.86337, -0.87326, -0.88252, -0.89123, -0.89945, -0.90722, -0.91463, -0.92172, -0.92856, -0.93522, -0.94175, -0.94822, -0.95468, -0.96121, -0.96785, -0.9746, -0.98144, -0.98835, -0.99529, -1.0023, -1.0092, -1.0161, -1.023, -1.0298, -1.0365, -1.0431, -1.0496, -1.0561, -1.0626, -1.0693, -1.0762, -1.0834, -1.0909, -1.0989, -1.1074, -1.1165, -1.1263, -1.1368, -1.1482, -1.1604, -1.1737, -1.188, -1.2034, -1.22, -1.2379, -1.2571, -1.2778, -1.3 
-1.0044, -1.0289, -1.0527, -1.0759, -1.0984, -1.1204, -1.1419, -1.1629, -1.1835, -1.2037, -1.2236, -1.2432, -1.2626, -1.2818, -1.3009, -1.3199, -1.3389, -1.3578, -1.3769, -1.396, -1.4153, -1.4348, -1.4545, -1.4746, -1.4949, -1.5153, -1.5357, -1.5559, -1.5759, -1.5953, -1.6142, -1.6324, -1.6497, -1.6659, -1.681, -1.6948, -1.7074, -1.7188, -1.729, -1.738, -1.746, -1.7528, -1.7587, -1.7635, -1.7673, -1.7702, -1.7722, -1.7732, -1.7732, -1.7722, -1.77, -1.7666, -1.7619, -1.7559, -1.7486, -1.7397, -1.7294, -1.7175, -1.7041, -1.6893, -1.6733, -1.6562, -1.6381, -1.6192, -1.5997, -1.5796, -1.5592, -1.5385, -1.5177, -1.4969, -1.4763, -1.4561, -1.4363, -1.4171, -1.3987, -1.3812, -1.3647, -1.3493, -1.3353, -1.3228 
0.1504, 0.20604, 0.26247, 0.3196, 0.37737, 0.43568, 0.49448, 0.55367, 0.61319, 0.67295, 0.73288, 0.79291, 0.85296, 0.91295, 0.97281, 1.0324, 1.0918, 1.1508, 1.2093, 1.2674, 1.3248, 1.3816, 1.4376, 1.4928, 1.5472, 1.6006, 1.6533, 1.7051, 1.7561, 1.8062, 1.8555, 1.9041, 1.9518, 1.9988, 2.0449, 2.0903, 2.1347, 2.1779, 2.2198, 2.2602, 2.299, 2.3359, 2.3708, 2.4035, 2.4338, 2.4616, 2.4867, 2.5092, 2.5292, 2.5469, 2.5623, 2.5757, 2.5871, 2.5967, 2.6047, 2.6112, 2.6162, 2.62, 2.6227, 2.6244, 2.6251, 2.625, 2.6242, 2.6228, 2.6209, 2.6185, 2.6159, 2.6131, 2.6101, 2.6072, 2.6044, 2.6018, 2.5995, 2.5976, 2.5963, 2.5956, 2.5956, 2.5965, 2.5983, 2.6011 
0.2794, 0.24941, 0.223, 0.19998, 0.18017, 0.16337, 0.1494, 0.13807, 0.12918, 0.12255, 0.11798, 0.11529, 0.11429, 0.11478, 0.11658, 0.11949, 0.12334, 0.12792, 0.13304, 0.13853, 0.14418, 0.14981, 0.15523, 0.16026, 0.16482, 0.16901, 0.17293, 0.17667, 0.18034, 0.18402, 0.18782, 0.19184, 0.19617, 0.20091, 0.20615, 0.21192, 0.21804, 0.22428, 0.23043, 0.23628, 0.2416, 0.24619, 0.24981, 0.25227, 0.25333, 0.25279, 0.25045, 0.24628, 0.24031, 0.23256, 0.22306, 0.21183, 0.19891, 0.18432, 0.16809, 0.15024, 0.1308, 0.10981, 0.087412, 0.063871, 0.039442, 0.014383, -0.01105, -0.036597, -0.062003, -0.087008, -0.11135, -0.13479, -0.15704, -0.17787, -0.19701, -0.2142, -0.22919, -0.24172, -0.25153, -0.25836, -0.26195, -0.26206, -0.25841, -0.25075 
-0.6654, -0.64054, -0.61281, -0.58247, -0.54981, -0.51511, -0.47864, -0.4407, -0.40155, -0.36148, -0.32078, -0.27971, -0.23856, -0.19762, -0.15715, -0.11745, -0.07878, -0.041436, -0.0056925, 0.028169, 0.059869, 0.089128, 0.11566, 0.1392, 0.15967, 0.17724, 0.19208, 0.20438, 0.21432, 0.22208, 0.22784, 0.23178, 0.23409, 0.23494, 0.23451, 0.23292, 0.23013, 0.22607, 0.22068, 0.21387, 0.20557, 0.19573, 0.18427, 0.17112, 0.1562, 0.13945, 0.12084, 0.10049, 0.078621, 0.055444, 0.031169, 0.006006, -0.019834, -0.04614, -0.072702, -0.099309, -0.12575, -0.15182, -0.17744, -0.2026, -0.22733, -0.25164, -0.27554, -0.29903, -0.32214, -0.34488, -0.36725, -0.38927, -0.41096, -0.43231, -0.45335, -0.47409, -0.49454, -0.51472, -0.53462, -0.55427, -0.57368, -0.59287, -0.61183, -0.63059 
