-0.046401, -0.039326, -0.032235, -0.025143, -0.018066, -0.01102, -0.0040217, 0.0029132, 0.0097686, 0.016528, 0.023176, 0.029696, 0.036076, 0.042331, 0.048485, 0.054564, 0.060591, 0.066591, 0.072579, 0.078555, 0.084516, 0.09046, 0.096383, 0.10229, 0.10819, 0.11414, 0.12017, 0.12633, 0.13264, 0.13913, 0.14581, 0.15265, 0.15965, 0.16679, 0.17406, 0.18145, 0.18895, 0.19654, 0.20422, 0.212, 0.21746, 0.22276, 0.22791, 0.23289, 0.23772, 0.24241, 0.24694, 0.25133, 0.25558, 0.2597, 0.26368, 0.26752, 0.27124, 0.27483, 0.2783, 0.28165, 0.28489, 0.28801, 0.29102, 0.29393, 0.29673, 0.29943, 0.30203, 0.30454, 0.30695, 0.30928, 0.31152, 0.31368, 0.31576, 0.31776, 0.31969, 0.32155, 0.32334, 0.32507, 0.32674, 0.32835, 0.32991, 0.33142, 0.33288, 0.33431, 0.3357, 0.33706, 0.33839, 0.33971, 0.341, 0.34229, 0.34357, 0.34485, 0.34613, 0.34742, 0.34872, 0.35003, 0.35137, 0.35273, 0.3541, 0.35549, 0.3569, 0.35831, 0.35973, 0.36114, 0.36256, 0.36397, 0.36537, 0.36676, 0.36814, 0.3695, 0.37083, 0.37214, 0.37342, 0.37466, 0.37587, 0.37705, 0.37818, 0.37928, 0.38034, 0.38137, 0.38235, 0.38329, 0.38419, 0.38505, 0.38587, 0.38665, 0.38738, 0.38807, 0.38871, 0.38931, 0.38987, 0.39037, 0.39084, 0.39126, 0.39164, 0.39198, 0.39229, 0.39256, 0.3928, 0.39301, 0.3932, 0.39336, 0.3935, 0.39362, 0.39372, 0.39381, 0.39388, 0.39394, 0.394, 0.39405, 0.3941, 0.39414, 0.39419, 0.39424, 0.3943, 0.39436, 0.39443, 0.39452, 0.39463, 0.39475, 0.39489, 0.39505, 0.39524, 0.39545, 0.3957, 0.39597 
0.74637, 0.74634, 0.74619, 0.74593, 0.74555, 0.74507, 0.74448, 0.74379, 0.74301, 0.74214, 0.74118, 0.74014, 0.73901, 0.73781, 0.73653, 0.73516, 0.7337, 0.73215, 0.73051, 0.72877, 0.72694, 0.72502, 0.72301, 0.72091, 0.7187, 0.71639, 0.71396, 0.7114, 0.7087, 0.70584, 0.70284, 0.69968, 0.69637, 0.69291, 0.6893, 0.68553, 0.68161, 0.67754, 0.67332, 0.66894, 0.66702, 0.66503, 0.663, 0.66091, 0.65878, 0.65661, 0.65441, 0.65216, 0.64989, 0.64759, 0.64527, 0.64293, 0.64057, 0.6382, 0.63582, 0.63344, 0.63106, 0.62868, 0.62631, 0.62394, 0.62159, 0.61926, 0.61695, 0.61466, 0.6124, 0.61018, 0.60798, 0.60583, 0.60373, 0.60166, 0.59965, 0.5977, 0.5958, 0.59396, 0.59219, 0.59048, 0.58884, 0.58726, 0.58573, 0.58424, 0.58279, 0.58138, 0.58, 0.57864, 0.57729, 0.57596, 0.57463, 0.5733, 0.57197, 0.57062, 0.56925, 0.56786, 0.56645, 0.565, 0.56352, 0.56203, 0.56052, 0.55901, 0.55749, 0.55597, 0.55445, 0.55295, 0.55147, 0.55001, 0.54858, 0.54718, 0.54582, 0.54451, 0.54324, 0.54203, 0.54087, 0.53978, 0.53874, 0.53776, 0.53684, 0.53596, 0.53514, 0.53438, 0.53366, 0.53299, 0.53236, 0.53179, 0.53126, 0.53077, 0.53032, 0.52992, 0.52955, 0.52923, 0.52894, 0.52868, 0.52846, 0.52827, 0.52811, 0.52797, 0.52787, 0.52778, 0.52772, 0.52768, 0.52766, 0.52765, 0.52766, 0.52769, 0.52772, 0.52776, 0.52781, 0.52787, 0.52793, 0.52799, 0.52805, 0.52811, 0.52817, 0.52822, 0.52826, 0.5283, 0.52832, 0.52833, 0.52833, 0.52831, 0.52827, 0.52821, 0.52813, 0.52803 
-0.16922, -0.16382, -0.15857, -0.15342, -0.14831, -0.14319, -0.13799, -0.13266, -0.12715, -0.1214, -0.11535, -0.10895, -0.10216, -0.094989, -0.087515, -0.07979, -0.071874, -0.063824, -0.05568, -0.047443, -0.039112, -0.030688, -0.022168, -0.013553, -0.0048485, 0.0039344, 0.012786, 0.021695, 0.030653, 0.039645, 0.048655, 0.057663, 0.066649, 0.075593, 0.084477, 0.093282, 0.10199, 0.11057, 0.11902, 0.12729, 0.14034, 0.15339, 0.16642, 0.17944, 0.19243, 0.20538, 0.21828, 0.23114, 0.24393, 0.25665, 0.2693, 0.28186, 0.29433, 0.3067, 0.31896, 0.3311, 0.34312, 0.35501, 0.36675, 0.37835, 0.38979, 0.40107, 0.41217, 0.42309, 0.43382, 0.44436, 0.45469, 0.46481, 0.47471, 0.48438, 0.49381, 0.503, 0.51193, 0.5206, 0.52901, 0.53714, 0.54498, 0.55253, 0.55979, 0.56674, 0.57339, 0.57971, 0.58572, 0.59139, 0.59673, 0.60172, 0.60636, 0.61065, 0.61457, 0.61812, 0.6213, 0.62409, 0.6265, 0.62852, 0.63019, 0.63152, 0.63254, 0.63329, 0.63377, 0.63402, 0.63407, 0.63393, 0.63363, 0.63319, 0.63265, 0.63202, 0.63134, 0.63061, 0.62988, 0.62916, 0.62848, 0.62783, 0.62722, 0.62664, 0.62609, 0.62556, 0.62505, 0.62455, 0.62408, 0.62361, 0.62314, 0.62268, 0.62223, 0.62176, 0.62129, 0.62082, 0.62032, 0.61981, 0.61929, 0.61874, 0.61819, 0.61763, 0.61707, 0.6165, 0.61593, 0.61537, 0.61481, 0.61427, 0.61374, 0.61322, 0.61273, 0.61226, 0.61181, 0.6114, 0.61101, 0.61066, 0.61035, 0.61008, 0.60985, 0.60968, 0.60955, 0.60948, 0.60946, 0.6095, 0.60961, 0.60978, 0.61002, 0.61034, 0.61073, 0.61119, 0.61174, 0.61238 
0.025776, 0.025358, 0.025049, 0.024779, 0.024481, 0.024084, 0.023521, 0.022723, 0.021622, 0.020148, 0.018233, 0.015808, 0.01282, 0.0093124, 0.0053642, 0.001055, -0.0035356, -0.0083285, -0.01327, -0.01835, -0.023563, -0.028906, -0.034372, -0.039953, -0.04559, -0.051199, -0.056694, -0.06199, -0.067002, -0.07166, -0.075933, -0.079795, -0.083222, -0.08619, -0.088672, -0.090644, -0.092081, -0.092959, -0.093253, -0.092922, -0.095466, -0.098495, -0.10199, -0.10592, -0.11027, -0.11501, -0.12013, -0.1256, -0.1314, -0.13751, -0.1439, -0.15055, -0.15744, -0.16455, -0.17186, -0.17934, -0.18697, -0.19473, -0.20259, -0.21054, -0.21856, -0.22661, -0.23468, -0.24275, -0.25078, -0.25877, -0.26669, -0.27452, -0.28223, -0.2898, -0.29721, -0.30444, -0.31146, -0.31826, -0.32481, -0.33109, -0.33708, -0.34279, -0.3482, -0.35329, -0.35806, -0.36251, -0.36661, -0.37037, -0.37377, -0.37679, -0.37944, -0.3817, -0.38356, -0.38502, -0.38606, -0.38667, -0.38684, -0.38659, -0.38593, -0.38491, -0.38353, -0.38185, -0.37987, -0.37763, -0.37517, -0.3725, -0.36965, -0.36666, -0.36354, -0.36034, -0.35708, -0.35378, -0.35047, -0.34719, -0.34395, -0.34076, -0.33764, -0.33457, -0.33157, -0.32863, -0.32576, -0.32296, -0.32023, -0.31758, -0.31501, -0.31252, -0.31012, -0.3078, -0.30558, -0.30344, -0.3014, -0.29947, -0.29762, -0.29588, -0.29423, -0.29267, -0.29119, -0.2898, -0.28849, -0.28726, -0.2861, -0.28501, -0.284, -0.28305, -0.28216, -0.28133, -0.28056, -0.27984, -0.27918, -0.27856, -0.27799, -0.27745, -0.27696, -0.27651, -0.27608, -0.27569, -0.27532, -0.27498, -0.27466, -0.27436, -0.27407, -0.2738, -0.27353, -0.27327, -0.27301, -0.27275 
0.18588, 0.19773, 0.20975, 0.22192, 0.2342, 0.24658, 0.25904, 0.27156, 0.28411, 0.29667, 0.30922, 0.32174, 0.33422, 0.34667, 0.35914, 0.37167, 0.38429, 0.39705, 0.40997, 0.42303, 0.43622, 0.44953, 0.46294, 0.47643, 0.48999, 0.5036, 0.51726, 0.53095, 0.54464, 0.55833, 0.57197, 0.58553, 0.59897, 0.61226, 0.62535, 0.63821, 0.65079, 0.66307, 0.67501, 0.68658, 0.68411, 0.68228, 0.68104, 0.68037, 0.68025, 0.68066, 0.68155, 0.68292, 0.68473, 0.68696, 0.68958, 0.69256, 0.69588, 0.69951, 0.70343, 0.70762, 0.71203, 0.71665, 0.72146, 0.72642, 0.73151, 0.73671, 0.74198, 0.74731, 0.75266, 0.75801, 0.76333, 0.76861, 0.7738, 0.77889, 0.78385, 0.78865, 0.79327, 0.79767, 0.80185, 0.80577, 0.80944, 0.81289, 0.81613, 0.81917, 0.82203, 0.82474, 0.8273, 0.82974, 0.83207, 0.83431, 0.83647, 0.83858, 0.84064, 0.84269, 0.84473, 0.84678, 0.84885, 0.85096, 0.85308, 0.85521, 0.85733, 0.85943, 0.86148, 0.86349, 0.86543, 0.8673, 0.86907, 0.87074, 0.87229, 0.8737, 0.87497, 0.87608, 0.87702, 0.87776, 0.87831, 0.87868, 0.87886, 0.87889, 0.87876, 0.8785, 0.87812, 0.87763, 0.87705, 0.87639, 0.87565, 0.87487, 0.87404, 0.87318, 0.87231, 0.87144, 0.87058, 0.86975, 0.86895, 0.86819, 0.86745, 0.86673, 0.86605, 0.86538, 0.86474, 0.86411, 0.8635, 0.86291, 0.86233, 0.86175, 0.86119, 0.86063, 0.86008, 0.85953, 0.85898, 0.85843, 0.85788, 0.85732, 0.85675, 0.85617, 0.85558, 0.85497, 0.85435, 0.85371, 0.85306, 0.85237, 0.85167, 0.85094, 0.85018, 0.84939, 0.84857, 0.84771 
-0.042425, -0.059267, -0.076227, -0.093273, -0.11037, -0.12748, -0.14457, -0.16162, -0.17858, -0.19541, -0.2121, -0.2286, -0.24488, -0.26099, -0.27699, -0.29293, -0.30888, -0.3249, -0.34102, -0.35724, -0.37355, -0.38994, -0.4064, -0.42292, -0.43955, -0.45634, -0.47335, -0.49065, -0.50829, -0.52631, -0.54469, -0.5634, -0.5824, -0.60166, -0.62115, -0.64084, -0.6607, -0.68069, -0.70078, -0.72094, -0.72899, -0.73717, -0.74548, -0.75389, -0.76241, -0.77102, -0.77971, -0.78846, -0.79726, -0.8061, -0.81498, -0.82387, -0.83277, -0.84166, -0.85054, -0.85938, -0.86818, -0.87693, -0.88562, -0.89423, -0.90275, -0.91117, -0.91947, -0.92765, -0.9357, -0.94359, -0.95133, -0.9589, -0.96628, -0.97346, -0.98044, -0.9872, -0.99373, -1, -1.006, -1.0118, -1.0173, -1.0226, -1.0277, -1.0326, -1.0374, -1.0419, -1.0464, -1.0508, -1.055, -1.0592, -1.0634, -1.0675, -1.0716, -1.0758, -1.08, -1.0842, -1.0885, -1.0929, -1.0973, -1.1018, -1.1063, -1.1109, -1.1154, -1.1199, -1.1243, -1.1287, -1.1331, -1.1373, -1.1414, -1.1454, -1.1492, -1.1529, -1.1564, -1.1597, -1.1629, -1.1658, -1.1685, -1.171, -1.1733, -1.1754, -1.1774, -1.1792, -1.1809, -1.1824, -1.1838, -1.185, -1.1861, -1.1871, -1.188, -1.1888, -1.1895, -1.1901, -1.1906, -1.1911, -1.1914, -1.1917, -1.1919, -1.1921, -1.1922, -1.1922, -1.1922, -1.1922, -1.1921, -1.1919, -1.1918, -1.1916, -1.1913, -1.1911, -1.1908, -1.1905, -1.1902, -1.1899, -1.1896, -1.1893, -1.189, -1.1888, -1.1885, -1.1882, -1.188, -1.1878, -1.1876, -1.1875, -1.1874, -1.1873, -1.1873, -1.1873 
-1.0044, -1.0027, -1.0009, -0.999, -0.99705, -0.99507, -0.99307, -0.99108, -0.98912, -0.9872, -0.98536, -0.98362, -0.98198, -0.98038, -0.97873, -0.97694, -0.97492, -0.97258, -0.96986, -0.96678, -0.96336, -0.95963, -0.95561, -0.95132, -0.94674, -0.94182, -0.93652, -0.93079, -0.9246, -0.91793, -0.91085, -0.90345, -0.89583, -0.88806, -0.88025, -0.87247, -0.86482, -0.85739, -0.85025, -0.84349, -0.86152, -0.87947, -0.89735, -0.91515, -0.93285, -0.95044, -0.96791, -0.98526, -1.0025, -1.0195, -1.0365, -1.0532, -1.0698, -1.0862, -1.1024, -1.1184, -1.1342, -1.1498, -1.1651, -1.1802, -1.195, -1.2096, -1.224, -1.238, -1.2518, -1.2652, -1.2784, -1.2912, -1.3037, -1.3159, -1.3277, -1.3392, -1.3503, -1.361, -1.3714, -1.3813, -1.3909, -1.4001, -1.4088, -1.4172, -1.4252, -1.4328, -1.44, -1.4468, -1.4532, -1.4592, -1.4648, -1.4701, -1.4749, -1.4793, -1.4834, -1.487, -1.4902, -1.4931, -1.4956, -1.4977, -1.4995, -1.501, -1.5022, -1.5032, -1.5039, -1.5044, -1.5046, -1.5047, -1.5046, -1.5044, -1.504, -1.5035, -1.5029, -1.5023, -1.5016, -1.5008, -1.5001, -1.4992, -1.4984, -1.4975, -1.4966, -1.4956, -1.4947, -1.4937, -1.4927, -1.4917, -1.4907, -1.4896, -1.4886, -1.4876, -1.4866, -1.4855, -1.4845, -1.4836, -1.4826, -1.4816, -1.4807, -1.4798, -1.4789, -1.478, -1.4771, -1.4763, -1.4755, -1.4747, -1.474, -1.4733, -1.4726, -1.4719, -1.4713, -1.4707, -1.4702, -1.4697, -1.4692, -1.4688, -1.4684, -1.4681, -1.4678, -1.4676, -1.4674, -1.4673, -1.4672, -1.4672, -1.4672, -1.4673, -1.4674, -1.4677 
0.1504, 0.16909, 0.1872, 0.2048, 0.22194, 0.23869, 0.25509, 0.2712, 0.28708, 0.30279, 0.31839, 0.33393, 0.34946, 0.36501, 0.38061, 0.39627, 0.41202, 0.42786, 0.44381, 0.45985, 0.47595, 0.49209, 0.50825, 0.52441, 0.54063, 0.55701, 0.57366, 0.59066, 0.60813, 0.62609, 0.64444, 0.66301, 0.68168, 0.70028, 0.71867, 0.73672, 0.75426, 0.77115, 0.78725, 0.8024, 0.82788, 0.85281, 0.87721, 0.90107, 0.9244, 0.94721, 0.96949, 0.99126, 1.0125, 1.0333, 1.0535, 1.0732, 1.0925, 1.1112, 1.1295, 1.1473, 1.1646, 1.1815, 1.1978, 1.2137, 1.2292, 1.2442, 1.2587, 1.2728, 1.2864, 1.2997, 1.3124, 1.3248, 1.3367, 1.3482, 1.3593, 1.37, 1.3803, 1.3901, 1.3996, 1.4087, 1.4174, 1.4258, 1.4338, 1.4416, 1.4492, 1.4565, 1.4636, 1.4706, 1.4774, 1.4842, 1.4908, 1.4974, 1.504, 1.5106, 1.5173, 1.524, 1.5308, 1.5377, 1.5447, 1.5518, 1.5589, 1.5659, 1.573, 1.5801, 1.5871, 1.594, 1.6008, 1.6074, 1.614, 1.6203, 1.6265, 1.6324, 1.6381, 1.6435, 1.6486, 1.6535, 1.6581, 1.6624, 1.6664, 1.6702, 1.6737, 1.6771, 1.6801, 1.683, 1.6856, 1.6881, 1.6903, 1.6924, 1.6942, 1.6959, 1.6974, 1.6988, 1.7, 1.7011, 1.702, 1.7028, 1.7034, 1.704, 1.7045, 1.7048, 1.7051, 1.7052, 1.7053, 1.7054, 1.7053, 1.7053, 1.7051, 1.705, 1.7048, 1.7045, 1.7043, 1.704, 1.7038, 1.7035, 1.7033, 1.7031, 1.7029, 1.7028, 1.7027, 1.7027, 1.7027, 1.7028, 1.7029, 1.7032, 1.7035, 1.7039 
0.2794, 0.27067, 0.26194, 0.25321, 0.24448, 0.23576, 0.22703, 0.2183, 0.20957, 0.20083, 0.19209, 0.18335, 0.1746, 0.16585, 0.15709, 0.14833, 0.13957, 0.1308, 0.12202, 0.11324, 0.10444, 0.095629, 0.086801, 0.077952, 0.069085, 0.060205, 0.051317, 0.042425, 0.033536, 0.024628, 0.015615, 0.0064015, -0.0031109, -0.013019, -0.023419, -0.034409, -0.046086, -0.058546, -0.071887, -0.086199, -0.10671, -0.12673, -0.14629, -0.16537, -0.18399, -0.20216, -0.21987, -0.23714, -0.25397, -0.27037, -0.28635, -0.3019, -0.31704, -0.33176, -0.34609, -0.36002, -0.37356, -0.38671, -0.39949, -0.41189, -0.42392, -0.4356, -0.44691, -0.45788, -0.46851, -0.4788, -0.48876, -0.49839, -0.50771, -0.51671, -0.52541, -0.5338, -0.5419, -0.54971, -0.55723, -0.56448, -0.57148, -0.57824, -0.58479, -0.59116, -0.59736, -0.60342, -0.60935, -0.61519, -0.62096, -0.62667, -0.63235, -0.63803, -0.64372, -0.64944, -0.65523, -0.6611, -0.66707, -0.67316, -0.67933, -0.68557, -0.69187, -0.6982, -0.70455, -0.71091, -0.71724, -0.72353, -0.72977, -0.73594, -0.74202, -0.74798, -0.75382, -0.75951, -0.76504, -0.77038, -0.77553, -0.78047, -0.78522, -0.78977, -0.79411, -0.79827, -0.80222, -0.80598, -0.80955, -0.81292, -0.8161, -0.81909, -0.82189, -0.8245, -0.82692, -0.82915, -0.8312, -0.83306, -0.83474, -0.83624, -0.83759, -0.83878, -0.83982, -0.84073, -0.84152, -0.84219, -0.84275, -0.84321, -0.84358, -0.84387, -0.84409, -0.84425, -0.84436, -0.84442, -0.84445, -0.84446, -0.84444, -0.84443, -0.84441, -0.84441, -0.84443, -0.84447, -0.84456, -0.8447, -0.84489, -0.84515, -0.84549, -0.84591, -0.84643, -0.84705, -0.84779, -0.84864 
-0.6654, -0.65437, -0.64362, -0.63317, -0.62303, -0.61321, -0.60374, -0.59463, -0.58589, -0.57754, -0.5696, -0.56209, -0.555, -0.54826, -0.54178, -0.53544, -0.52916, -0.52283, -0.5164, -0.50987, -0.5033, -0.49669, -0.49008, -0.48351, -0.47695, -0.47038, -0.46378, -0.45713, -0.45039, -0.44356, -0.43664, -0.42965, -0.4226, -0.41552, -0.40842, -0.40131, -0.39421, -0.38715, -0.38012, -0.3732, -0.3621, -0.35042, -0.33818, -0.32539, -0.31207, -0.29823, -0.28391, -0.2691, -0.25384, -0.23813, -0.22199, -0.20545, -0.18852, -0.17121, -0.15355, -0.13555, -0.11723, -0.098606, -0.079694, -0.060512, -0.041079, -0.02141, -0.0015248, 0.018561, 0.038829, 0.059262, 0.079843, 0.10056, 0.12138, 0.1423, 0.1633, 0.18436, 0.20547, 0.2266, 0.24774, 0.26887, 0.28997, 0.31101, 0.33198, 0.35285, 0.37359, 0.39418, 0.41461, 0.43484, 0.45485, 0.47462, 0.49413, 0.51335, 0.53225, 0.55083, 0.56905, 0.58688, 0.60432, 0.62134, 0.63794, 0.65413, 0.6699, 0.68525, 0.70019, 0.71472, 0.72883, 0.74252, 0.7558, 0.76867, 0.78112, 0.79316, 0.80478, 0.81598, 0.82678, 0.83716, 0.84713, 0.85668, 0.86584, 0.8746, 0.88298, 0.89096, 0.89858, 0.90582, 0.91269, 0.91921, 0.92537, 0.93119, 0.93667, 0.94181, 0.94662, 0.95112, 0.95529, 0.95916, 0.96272, 0.966, 0.969, 0.97174, 0.97422, 0.97647, 0.97849, 0.98029, 0.98189, 0.9833, 0.98454, 0.9856, 0.98651, 0.98729, 0.98793, 0.98845, 0.98888, 0.9892, 0.98945, 0.98964, 0.98976, 0.98984, 0.9899, 0.98993, 0.98996, 0.98999, 0.99004, 0.99013, 0.99025, 0.99043, 0.99068, 0.99101, 0.99143, 0.99196 
