0, 0.0013676, 0.0027338, 0.0040988, 0.0054626, 0.0068252, 0.0081867, 0.0095472, 0.010907, 0.012265, 0.013623, 0.01498, 0.016336, 0.017691, 0.019046, 0.0204, 0.021753, 0.023106, 0.024459, 0.025811, 0.027163, 0.028514, 0.029866, 0.031217, 0.032568, 0.033919, 0.03527, 0.036621, 0.037972, 0.039323, 0.040674, 0.042026, 0.043378, 0.04473, 0.046083, 0.047436, 0.04879, 0.050144, 0.051499, 0.052854, 0.054211, 0.055568, 0.056926, 0.058285, 0.059645, 0.061006, 0.062367, 0.06373, 0.065094, 0.066458, 0.067823, 0.069188, 0.070554, 0.071919, 0.073283, 0.074648, 0.076011, 0.077374, 0.078736, 0.080097, 0.081456, 0.082814, 0.08417, 0.085525, 0.086877, 0.088227, 0.089574, 0.090919, 0.092262, 0.093601, 0.094937, 0.096272, 0.097605, 0.098937, 0.10027, 0.1016, 0.10293, 0.10427, 0.1056, 0.10694, 0.10827, 0.10962, 0.11096, 0.11231, 0.11367, 0.11502, 0.11639, 0.11776, 0.11914, 0.12052, 0.12191, 0.12331, 0.12472, 0.12614, 0.12756, 0.12898, 0.13041, 0.13184, 0.13327, 0.1347, 0.13613, 0.13756, 0.13898, 0.1404, 0.14181, 0.14322, 0.14461, 0.146, 0.14737, 0.14873, 0.15007, 0.1514, 0.15272, 0.15402, 0.15529, 0.15655, 0.15779, 0.15901, 0.16021, 0.16139, 0.16256, 0.16371, 0.16483, 0.16595, 0.16704, 0.16812, 0.16918, 0.17022, 0.17125, 0.17227, 0.17326, 0.17425, 0.17521, 0.17617, 0.1771, 0.17803, 0.17894, 0.17984, 0.18072, 0.18159, 0.18245, 0.18329, 0.18412, 0.18494, 0.18575, 0.18655, 0.18734, 0.18811, 0.18888, 0.18963, 0.19037, 0.19111, 0.19183, 0.19255, 0.19325, 0.19395, 0.19464, 0.19532, 0.19599, 0.19666 
0.66175, 0.66205, 0.66234, 0.66263, 0.66291, 0.66318, 0.66344, 0.66369, 0.66394, 0.66418, 0.66441, 0.66463, 0.66484, 0.66504, 0.66524, 0.66543, 0.66561, 0.66578, 0.66594, 0.6661, 0.66624, 0.66638, 0.66651, 0.66663, 0.66674, 0.66685, 0.66694, 0.66703, 0.66711, 0.66718, 0.66724, 0.66729, 0.66733, 0.66737, 0.66739, 0.66741, 0.66742, 0.66742, 0.66741, 0.66739, 0.66737, 0.66733, 0.66729, 0.66724, 0.66718, 0.66711, 0.66703, 0.66694, 0.66684, 0.66674, 0.66662, 0.6665, 0.66636, 0.66622, 0.66607, 0.66591, 0.66574, 0.66556, 0.66537, 0.66517, 0.66497, 0.66475, 0.66453, 0.66429, 0.66405, 0.66379, 0.66353, 0.66326, 0.66297, 0.66268, 0.66238, 0.66207, 0.66175, 0.66142, 0.66108, 0.66073, 0.66037, 0.66, 0.65962, 0.65923, 0.65883, 0.65842, 0.658, 0.65757, 0.65713, 0.65668, 0.65623, 0.65576, 0.65528, 0.65479, 0.65429, 0.65378, 0.65326, 0.65273, 0.65219, 0.65164, 0.65108, 0.65051, 0.64994, 0.64936, 0.64877, 0.64818, 0.64757, 0.64697, 0.64635, 0.64573, 0.64511, 0.64448, 0.64385, 0.64322, 0.64258, 0.64193, 0.64129, 0.64064, 0.63999, 0.63934, 0.63869, 0.63804, 0.63739, 0.63674, 0.63608, 0.63543, 0.63478, 0.63413, 0.63348, 0.63284, 0.63219, 0.63155, 0.63091, 0.63028, 0.62964, 0.62902, 0.62839, 0.62777, 0.62716, 0.62655, 0.62594, 0.62535, 0.62475, 0.62417, 0.62359, 0.62302, 0.62245, 0.6219, 0.62135, 0.62081, 0.62028, 0.61976, 0.61925, 0.61874, 0.61825, 0.61777, 0.6173, 0.61684, 0.61639, 0.61595, 0.61553, 0.61512, 0.61472, 0.61433 
1.8153e-05, 0.0072683, 0.014497, 0.021704, 0.028889, 0.036052, 0.043193, 0.050311, 0.057406, 0.064479, 0.071529, 0.078556, 0.085559, 0.092538, 0.099494, 0.10643, 0.11333, 0.12022, 0.12708, 0.13391, 0.14072, 0.1475, 0.15426, 0.161, 0.1677, 0.17438, 0.18104, 0.18767, 0.19427, 0.20085, 0.2074, 0.21392, 0.22042, 0.22689, 0.23333, 0.23974, 0.24613, 0.25248, 0.25881, 0.26511, 0.27138, 0.27762, 0.28384, 0.29002, 0.29618, 0.3023, 0.3084, 0.31446, 0.3205, 0.32651, 0.33248, 0.33843, 0.34435, 0.35024, 0.3561, 0.36194, 0.36774, 0.37352, 0.37927, 0.38499, 0.39068, 0.39634, 0.40198, 0.40759, 0.41318, 0.41873, 0.42426, 0.42976, 0.43524, 0.44069, 0.44611, 0.45151, 0.45688, 0.46223, 0.46755, 0.47285, 0.47811, 0.48336, 0.48858, 0.49377, 0.49894, 0.50408, 0.5092, 0.51429, 0.51936, 0.52441, 0.52943, 0.53442, 0.53939, 0.54434, 0.54926, 0.55416, 0.55904, 0.56389, 0.56871, 0.57351, 0.57828, 0.58302, 0.58772, 0.5924, 0.59704, 0.60164, 0.60621, 0.61075, 0.61524, 0.6197, 0.62411, 0.62849, 0.63282, 0.6371, 0.64134, 0.64554, 0.64969, 0.65378, 0.65783, 0.66183, 0.66578, 0.66968, 0.67354, 0.67737, 0.68115, 0.68489, 0.6886, 0.69228, 0.69593, 0.69956, 0.70315, 0.70673, 0.71028, 0.71381, 0.71733, 0.72084, 0.72433, 0.72781, 0.73129, 0.73476, 0.73822, 0.74169, 0.74516, 0.74863, 0.75211, 0.7556, 0.75909, 0.7626, 0.76613, 0.76967, 0.77323, 0.77682, 0.78042, 0.78406, 0.78772, 0.79141, 0.79514, 0.7989, 0.8027, 0.80654, 0.81042, 0.81434, 0.81831, 0.82233 
-0.05783, -0.060127, -0.062405, -0.064664, -0.066904, -0.069125, -0.071325, -0.073506, -0.075666, -0.077804, -0.079922, -0.082018, -0.084091, -0.086143, -0.088171, -0.090177, -0.092159, -0.094117, -0.09605, -0.097959, -0.099844, -0.1017, -0.10354, -0.10534, -0.10712, -0.10888, -0.1106, -0.1123, -0.11397, -0.11562, -0.11723, -0.11882, -0.12037, -0.1219, -0.1234, -0.12486, -0.1263, -0.1277, -0.12907, -0.13042, -0.13172, -0.133, -0.13424, -0.13545, -0.13663, -0.13777, -0.13888, -0.13995, -0.14099, -0.142, -0.14297, -0.14391, -0.14481, -0.14569, -0.14653, -0.14734, -0.14812, -0.14887, -0.14959, -0.15028, -0.15095, -0.15158, -0.15218, -0.15275, -0.1533, -0.15382, -0.15431, -0.15478, -0.15521, -0.15563, -0.15601, -0.15637, -0.1567, -0.157, -0.15727, -0.15751, -0.15771, -0.15789, -0.15803, -0.15813, -0.1582, -0.15824, -0.15824, -0.1582, -0.15812, -0.158, -0.15785, -0.15765, -0.15741, -0.15712, -0.1568, -0.15642, -0.15601, -0.15555, -0.15505, -0.15451, -0.15393, -0.15331, -0.15266, -0.15198, -0.15126, -0.15051, -0.14974, -0.14893, -0.1481, -0.14725, -0.14638, -0.14548, -0.14457, -0.14364, -0.14269, -0.14173, -0.14076, -0.13977, -0.13878, -0.13777, -0.13676, -0.13573, -0.13469, -0.13363, -0.13255, -0.13145, -0.13033, -0.12918, -0.12801, -0.12681, -0.12557, -0.1243, -0.123, -0.12166, -0.12029, -0.11887, -0.11741, -0.1159, -0.11435, -0.11275, -0.11109, -0.10939, -0.10763, -0.10581, -0.10394, -0.102, -0.1, -0.097939, -0.09581, -0.093612, -0.091343, -0.089002, -0.086587, -0.084095, -0.081525, -0.078874, -0.076141, -0.073323, -0.070419, -0.067427, -0.064344, -0.061169, -0.0579, -0.054535 
0.81011, 0.80418, 0.79825, 0.79232, 0.78639, 0.78046, 0.77453, 0.7686, 0.76267, 0.75674, 0.75081, 0.74488, 0.73895, 0.73302, 0.72709, 0.72116, 0.71523, 0.7093, 0.70337, 0.69744, 0.69151, 0.68559, 0.67966, 0.67373, 0.66781, 0.66188, 0.65596, 0.65003, 0.64411, 0.63819, 0.63226, 0.62634, 0.62042, 0.6145, 0.60858, 0.60267, 0.59675, 0.59083, 0.58492, 0.57901, 0.57309, 0.56718, 0.56127, 0.55536, 0.54946, 0.54355, 0.53765, 0.53174, 0.52584, 0.51994, 0.51403, 0.50813, 0.50223, 0.49632, 0.49042, 0.48451, 0.4786, 0.47269, 0.46677, 0.46086, 0.45493, 0.44901, 0.44308, 0.43714, 0.4312, 0.42526, 0.41931, 0.41335, 0.40739, 0.40142, 0.39544, 0.38946, 0.38348, 0.37749, 0.37151, 0.36552, 0.35954, 0.35356, 0.34758, 0.34161, 0.33564, 0.32968, 0.32373, 0.3178, 0.31187, 0.30596, 0.30006, 0.29417, 0.2883, 0.28245, 0.27662, 0.27081, 0.26502, 0.25925, 0.25348, 0.24773, 0.24198, 0.23622, 0.23047, 0.2247, 0.21892, 0.21312, 0.20729, 0.20144, 0.19556, 0.18964, 0.18369, 0.17768, 0.17163, 0.16553, 0.15937, 0.15314, 0.14685, 0.14049, 0.13405, 0.12755, 0.12099, 0.11438, 0.10776, 0.10112, 0.094482, 0.087867, 0.081287, 0.074756, 0.06829, 0.061904, 0.055613, 0.049432, 0.043376, 0.03746, 0.031699, 0.026109, 0.020704, 0.0155, 0.010512, 0.0057539, 0.0012419, -0.0030093, -0.0069844, -0.010669, -0.014047, -0.017103, -0.019824, -0.022193, -0.024195, -0.025817, -0.027041, -0.027854, -0.028239, -0.028183, -0.02767, -0.026685, -0.025213, -0.023239, -0.020747, -0.017723, -0.014151, -0.010017, -0.0053047, 0 
-0.7523, -0.75136, -0.75042, -0.74948, -0.74854, -0.7476, -0.74666, -0.74572, -0.74479, -0.74385, -0.74291, -0.74198, -0.74104, -0.74011, -0.73918, -0.73825, -0.73732, -0.73639, -0.73546, -0.73453, -0.73361, -0.73268, -0.73176, -0.73084, -0.72992, -0.729, -0.72808, -0.72717, -0.72626, -0.72535, -0.72444, -0.72353, -0.72263, -0.72173, -0.72083, -0.71993, -0.71903, -0.71814, -0.71725, -0.71636, -0.71548, -0.7146, -0.71372, -0.71284, -0.71197, -0.7111, -0.71023, -0.70937, -0.70851, -0.70765, -0.7068, -0.70595, -0.7051, -0.70426, -0.70342, -0.70259, -0.70176, -0.70094, -0.70013, -0.69931, -0.69851, -0.69771, -0.69691, -0.69613, -0.69534, -0.69457, -0.6938, -0.69304, -0.69229, -0.69154, -0.6908, -0.69006, -0.68933, -0.68861, -0.68789, -0.68717, -0.68646, -0.68575, -0.68504, -0.68433, -0.68362, -0.68291, -0.6822, -0.68149, -0.68077, -0.68006, -0.67934, -0.67861, -0.67788, -0.67715, -0.67641, -0.67566, -0.67491, -0.67414, -0.67337, -0.67259, -0.6718, -0.671, -0.67019, -0.66937, -0.66854, -0.6677, -0.66684, -0.66597, -0.66508, -0.66419, -0.66327, -0.66234, -0.6614, -0.66044, -0.65946, -0.65846, -0.65745, -0.65642, -0.65536, -0.65429, -0.6532, -0.65209, -0.65095, -0.6498, -0.64862, -0.64742, -0.64619, -0.64494, -0.64367, -0.64237, -0.64104, -0.63969, -0.63831, -0.6369, -0.63546, -0.634, -0.63251, -0.63098, -0.62943, -0.62784, -0.62622, -0.62457, -0.62289, -0.62117, -0.61942, -0.61763, -0.61581, -0.61396, -0.61206, -0.61013, -0.60817, -0.60616, -0.60412, -0.60203, -0.59991, -0.59775, -0.59554, -0.59329, -0.59101, -0.58868, -0.5863, -0.58388, -0.58142, -0.57891 
-0.75475, -0.76061, -0.76647, -0.77233, -0.77819, -0.78404, -0.7899, -0.79575, -0.8016, -0.80744, -0.81329, -0.81913, -0.82496, -0.8308, -0.83662, -0.84245, -0.84826, -0.85408, -0.85988, -0.86569, -0.87148, -0.87727, -0.88305, -0.88883, -0.8946, -0.90036, -0.90611, -0.91185, -0.91759, -0.92332, -0.92904, -0.93475, -0.94045, -0.94613, -0.95181, -0.95748, -0.96314, -0.96879, -0.97442, -0.98005, -0.98566, -0.99126, -0.99684, -1.0024, -1.008, -1.0135, -1.0191, -1.0246, -1.0301, -1.0356, -1.0411, -1.0465, -1.052, -1.0574, -1.0628, -1.0683, -1.0737, -1.0791, -1.0844, -1.0898, -1.0952, -1.1005, -1.1059, -1.1112, -1.1165, -1.1218, -1.1271, -1.1324, -1.1376, -1.1429, -1.1482, -1.1534, -1.1586, -1.1639, -1.1691, -1.1743, -1.1795, -1.1846, -1.1898, -1.1949, -1.2, -1.2052, -1.2103, -1.2153, -1.2204, -1.2254, -1.2305, -1.2355, -1.2404, -1.2454, -1.2504, -1.2553, -1.2602, -1.2651, -1.2699, -1.2747, -1.2795, -1.2843, -1.2891, -1.2938, -1.2984, -1.3031, -1.3077, -1.3122, -1.3167, -1.3212, -1.3256, -1.33, -1.3343, -1.3386, -1.3428, -1.347, -1.3511, -1.3552, -1.3592, -1.3632, -1.3671, -1.3709, -1.3747, -1.3784, -1.3821, -1.3858, -1.3894, -1.393, -1.3965, -1.4, -1.4035, -1.407, -1.4104, -1.4138, -1.4172, -1.4205, -1.4239, -1.4272, -1.4305, -1.4338, -1.4371, -1.4405, -1.4438, -1.4471, -1.4504, -1.4537, -1.457, -1.4604, -1.4637, -1.4671, -1.4705, -1.4739, -1.4773, -1.4808, -1.4843, -1.4878, -1.4914, -1.495, -1.4986, -1.5023, -1.506, -1.5098, -1.5136, -1.5175 
0.75774, 0.75954, 0.76138, 0.76325, 0.76515, 0.76708, 0.76904, 0.77103, 0.77305, 0.77511, 0.77719, 0.7793, 0.78145, 0.78363, 0.78583, 0.78807, 0.79034, 0.79265, 0.79498, 0.79735, 0.79974, 0.80217, 0.80463, 0.80713, 0.80965, 0.81221, 0.8148, 0.81742, 0.82008, 0.82277, 0.82549, 0.82824, 0.83102, 0.83384, 0.8367, 0.83958, 0.8425, 0.84545, 0.84844, 0.85145, 0.85451, 0.85759, 0.86071, 0.86387, 0.86705, 0.87027, 0.87353, 0.87682, 0.88014, 0.8835, 0.88689, 0.89031, 0.89376, 0.89725, 0.90076, 0.90431, 0.90789, 0.9115, 0.91513, 0.9188, 0.92249, 0.92622, 0.92997, 0.93375, 0.93756, 0.94139, 0.94525, 0.94914, 0.95305, 0.95699, 0.96095, 0.96494, 0.96896, 0.973, 0.97707, 0.98117, 0.9853, 0.98945, 0.99364, 0.99786, 1.0021, 1.0064, 1.0107, 1.015, 1.0194, 1.0238, 1.0283, 1.0327, 1.0372, 1.0418, 1.0464, 1.051, 1.0556, 1.0603, 1.065, 1.0698, 1.0745, 1.0793, 1.0841, 1.0889, 1.0936, 1.0984, 1.1032, 1.108, 1.1127, 1.1174, 1.1221, 1.1268, 1.1315, 1.1361, 1.1406, 1.1452, 1.1496, 1.154, 1.1584, 1.1627, 1.1669, 1.1711, 1.1752, 1.1793, 1.1833, 1.1873, 1.1912, 1.195, 1.1988, 1.2025, 1.2062, 1.2099, 1.2135, 1.217, 1.2205, 1.224, 1.2274, 1.2307, 1.234, 1.2373, 1.2406, 1.2437, 1.2469, 1.25, 1.2531, 1.2561, 1.2591, 1.2621, 1.265, 1.2679, 1.2708, 1.2736, 1.2764, 1.2792, 1.2819, 1.2846, 1.2873, 1.29, 1.2926, 1.2952, 1.2978, 1.3003, 1.3029, 1.3054 
-0.0030019, -0.0062073, -0.0094212, -0.012644, -0.015875, -0.019116, -0.022366, -0.025626, -0.028896, -0.032175, -0.035466, -0.038767, -0.042078, -0.045401, -0.048735, -0.052081, -0.055439, -0.058808, -0.06219, -0.065585, -0.068992, -0.072413, -0.075847, -0.079294, -0.082755, -0.08623, -0.089719, -0.093223, -0.096741, -0.10027, -0.10382, -0.10739, -0.11097, -0.11456, -0.11818, -0.1218, -0.12545, -0.12911, -0.13279, -0.13649, -0.1402, -0.14393, -0.14768, -0.15145, -0.15524, -0.15905, -0.16287, -0.16671, -0.17058, -0.17446, -0.17836, -0.18227, -0.18621, -0.19016, -0.19413, -0.19811, -0.20211, -0.20613, -0.21016, -0.2142, -0.21826, -0.22234, -0.22643, -0.23053, -0.23464, -0.23877, -0.24291, -0.24707, -0.25123, -0.25541, -0.2596, -0.2638, -0.26802, -0.27224, -0.27649, -0.28074, -0.28501, -0.2893, -0.2936, -0.29791, -0.30225, -0.3066, -0.31096, -0.31535, -0.31975, -0.32417, -0.32861, -0.33307, -0.33755, -0.34205, -0.34657, -0.35111, -0.35567, -0.36026, -0.36486, -0.36947, -0.3741, -0.37875, -0.3834, -0.38806, -0.39273, -0.39741, -0.40208, -0.40676, -0.41144, -0.41612, -0.4208, -0.42547, -0.43013, -0.43479, -0.43943, -0.44406, -0.44868, -0.45328, -0.45786, -0.46243, -0.46697, -0.4715, -0.47601, -0.4805, -0.48497, -0.48942, -0.49385, -0.49825, -0.50264, -0.50701, -0.51135, -0.51568, -0.51998, -0.52427, -0.52853, -0.53277, -0.53698, -0.54118, -0.54535, -0.5495, -0.55362, -0.55773, -0.5618, -0.56586, -0.56989, -0.5739, -0.57788, -0.58184, -0.58578, -0.58969, -0.59358, -0.59744, -0.60127, -0.60508, -0.60886, -0.61262, -0.61635, -0.62006, -0.62373, -0.62739, -0.63101, -0.63461, -0.63818, -0.64172 
-0.1484, -0.14245, -0.13651, -0.13056, -0.12462, -0.11867, -0.11273, -0.10679, -0.10085, -0.094907, -0.088967, -0.083028, -0.077089, -0.071152, -0.065214, -0.059277, -0.053341, -0.047405, -0.04147, -0.035535, -0.0296, -0.023666, -0.017732, -0.011798, -0.0058647, 6.8551e-05, 0.0060016, 0.011935, 0.017867, 0.0238, 0.029733, 0.035665, 0.041598, 0.047531, 0.053464, 0.059397, 0.06533, 0.071263, 0.077196, 0.08313, 0.089064, 0.094998, 0.10093, 0.10687, 0.1128, 0.11874, 0.12468, 0.13061, 0.13655, 0.14249, 0.14842, 0.15436, 0.1603, 0.16624, 0.17218, 0.17812, 0.18406, 0.19, 0.19594, 0.20188, 0.20782, 0.21376, 0.2197, 0.22564, 0.23158, 0.23752, 0.24346, 0.2494, 0.25534, 0.26128, 0.26722, 0.27316, 0.2791, 0.28504, 0.29098, 0.29692, 0.30286, 0.3088, 0.31473, 0.32067, 0.32661, 0.33255, 0.33849, 0.34443, 0.35037, 0.35631, 0.36225, 0.36819, 0.37413, 0.38007, 0.386, 0.39194, 0.39788, 0.40382, 0.40976, 0.4157, 0.42164, 0.42758, 0.43353, 0.43947, 0.44541, 0.45135, 0.45729, 0.46323, 0.46916, 0.4751, 0.48104, 0.48698, 0.49292, 0.49886, 0.5048, 0.51074, 0.51667, 0.52261, 0.52855, 0.53448, 0.54042, 0.54635, 0.55229, 0.55822, 0.56416, 0.57009, 0.57603, 0.58196, 0.58789, 0.59383, 0.59976, 0.6057, 0.61163, 0.61756, 0.6235, 0.62943, 0.63536, 0.6413, 0.64723, 0.65316, 0.6591, 0.66503, 0.67097, 0.6769, 0.68284, 0.68877, 0.69471, 0.70065, 0.70658, 0.71252, 0.71846, 0.72439, 0.73033, 0.73627, 0.74221, 0.74815, 0.75409, 0.76003, 0.76598, 0.77192, 0.77786, 0.78381, 0.78975, 0.7957 
