0.19309, -1.4646, -0.062499, 1.6717, 1.0106, -4.3443, -12.4739, -18.7644, -13.5175, 16.5624, 65.0934, 101.9757, 108.6633, 89.4696, 51.035, -3.5527e-15 
0.55996, 9.1474, 2.3521, -5.7149, -0.9429, 26.8919, 49.8249, 23.6688, -4.4217, 84.7449, 281.7664, 420.4872, 411.9741, 319.8941, 223.4472, 201.8336 
-214.6329, 59.2674, 8.7169, -176.6248, -307.0981, -221.5647, -39.0793, -21.2846, -155.3933, -204.6061, -97.4889, 30.4008, 88.7582, 88.7865, 52.0218, -3.5527e-15 
613.2362, 182.164, 340.6947, 726.4692, 977.1284, 785.9327, 392.5515, 314.2639, 525.5768, 558.997, 307.5894, 113.3037, 154.9523, 276.6141, 288.2947, 0 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 
